MISSION ELAPSED TIME (min),Rx(km)[J2000-EARTH],Ry(km)[J2000-EARTH],Rz(km)[J2000-EARTH]
444.355116,-60659.21485,-11994.60921,-1313.755093
444.3885337,-60661.6169,-11996.78383,-1315.228933
444.4219514,-60664.01854,-11998.95837,-1316.702764
444.4553691,-60666.41977,-12001.13283,-1318.176586
444.4887867,-60668.82059,-12003.30721,-1319.650399
444.5222044,-60671.221,-12005.4815,-1321.124203
444.5556221,-60673.621,-12007.65572,-1322.597998
444.5890398,-60676.02059,-12009.82985,-1324.071785
444.6224575,-60678.41976,-12012.0039,-1325.545562
444.6558752,-60680.81853,-12014.17787,-1327.019331
444.6892929,-60683.21689,-12016.35176,-1328.49309
444.7227106,-60685.61483,-12018.52557,-1329.966841
444.7561283,-60688.01237,-12020.6993,-1331.440582
444.789546,-60690.40949,-12022.87294,-1332.914315
444.8229637,-60692.80621,-12025.04651,-1334.388039
444.8563814,-60695.20251,-12027.21999,-1335.861754
444.8897991,-60697.59841,-12029.39339,-1337.335459
444.9232168,-60699.99389,-12031.56671,-1338.809156
444.9566345,-60702.38897,-12033.73995,-1340.282844
444.9900522,-60704.78363,-12035.91311,-1341.756522
445.0234699,-60707.17788,-12038.08618,-1343.230192
445.0568876,-60709.57173,-12040.25918,-1344.703852
445.0903053,-60711.96516,-12042.43209,-1346.177504
445.123723,-60714.35819,-12044.60493,-1347.651146
445.1571407,-60716.7508,-12046.77768,-1349.124779
445.1905584,-60719.14301,-12048.95035,-1350.598403
445.2239761,-60721.5348,-12051.12294,-1352.072019
445.2573938,-60723.92619,-12053.29544,-1353.545625
445.2908115,-60726.31716,-12055.46787,-1355.019221
445.3242292,-60728.70773,-12057.64022,-1356.492809
445.3576469,-60731.09788,-12059.81248,-1357.966388
445.3910646,-60733.48763,-12061.98466,-1359.439957
445.4244823,-60735.87697,-12064.15676,-1360.913517
445.4579,-60738.2659,-12066.32878,-1362.387068
445.4913177,-60740.65441,-12068.50072,-1363.86061
445.5247354,-60743.04252,-12070.67257,-1365.334143
445.558153,-60745.43022,-12072.84435,-1366.807666
445.5915707,-60747.81751,-12075.01604,-1368.28118
445.6249884,-60750.20439,-12077.18766,-1369.754685
445.6584061,-60752.59086,-12079.35919,-1371.228181
445.6918238,-60754.97692,-12081.53064,-1372.701668
445.7252415,-60757.36258,-12083.702,-1374.175145
445.7586592,-60759.74782,-12085.87329,-1375.648613
445.7920769,-60762.13265,-12088.04449,-1377.122072
445.8254946,-60764.51708,-12090.21562,-1378.595521
445.8589123,-60766.90109,-12092.38666,-1380.068961
445.89233,-60769.2847,-12094.55762,-1381.542392
445.9257477,-60771.6679,-12096.7285,-1383.015814
445.9591654,-60774.05069,-12098.8993,-1384.489226
445.9925831,-60776.43307,-12101.07001,-1385.962629
446.0260008,-60778.81504,-12103.24065,-1387.436022
446.0594185,-60781.1966,-12105.4112,-1388.909406
446.0928362,-60783.57775,-12107.58167,-1390.382781
446.1262539,-60785.95849,-12109.75206,-1391.856146
446.1596716,-60788.33883,-12111.92237,-1393.329502
446.1930893,-60790.71876,-12114.0926,-1394.802849
446.226507,-60793.09827,-12116.26275,-1396.276186
446.2599247,-60795.47738,-12118.43281,-1397.749514
446.2933424,-60797.85608,-12120.60279,-1399.222832
446.3267601,-60800.23438,-12122.77269,-1400.696141
446.3601778,-60802.61226,-12124.94251,-1402.16944
446.3935955,-60804.98973,-12127.11225,-1403.64273
446.4270132,-60807.3668,-12129.28191,-1405.116011
446.4604309,-60809.74346,-12131.45148,-1406.589282
446.4938486,-60812.11971,-12133.62097,-1408.062544
446.5272663,-60814.49555,-12135.79038,-1409.535796
446.560684,-60816.87098,-12137.95971,-1411.009038
446.5941017,-60819.246,-12140.12896,-1412.482271
446.6275193,-60821.62062,-12142.29813,-1413.955495
446.660937,-60823.99483,-12144.46721,-1415.428709
446.6943547,-60826.36863,-12146.63622,-1416.901913
446.7277724,-60828.74202,-12148.80514,-1418.375108
446.7611901,-60831.115,-12150.97398,-1419.848293
446.7946078,-60833.48758,-12153.14274,-1421.321469
446.8280255,-60835.85974,-12155.31141,-1422.794635
446.8614432,-60838.2315,-12157.48001,-1424.267792
446.8948609,-60840.60285,-12159.64852,-1425.740938
446.9282786,-60842.97379,-12161.81695,-1427.214076
446.9616963,-60845.34433,-12163.98531,-1428.687203
446.995114,-60847.71446,-12166.15357,-1430.160321
447.0285317,-60850.08418,-12168.32176,-1431.63343
447.0619494,-60852.45349,-12170.48987,-1433.106529
447.0953671,-60854.82239,-12172.65789,-1434.579618
447.1287848,-60857.19089,-12174.82583,-1436.052697
447.1622025,-60859.55897,-12176.99369,-1437.525767
447.1956202,-60861.92665,-12179.16147,-1438.998827
447.2290379,-60864.29393,-12181.32916,-1440.471877
447.2624556,-60866.66079,-12183.49678,-1441.944918
447.2958733,-60869.02725,-12185.66431,-1443.417949
447.329291,-60871.3933,-12187.83176,-1444.89097
447.3627087,-60873.75894,-12189.99913,-1446.363981
447.3961264,-60876.12418,-12192.16642,-1447.836983
447.4295441,-60878.489,-12194.33363,-1449.309975
447.4629618,-60880.85342,-12196.50075,-1450.782957
447.4963795,-60883.21744,-12198.66779,-1452.255929
447.5297972,-60885.58104,-12200.83475,-1453.728892
447.5632149,-60887.94424,-12203.00163,-1455.201844
447.5966326,-60890.30703,-12205.16843,-1456.674787
447.6300503,-60892.66942,-12207.33514,-1458.14772
447.663468,-60895.03139,-12209.50178,-1459.620644
447.6968857,-60897.39296,-12211.66833,-1461.093557
447.7303033,-60899.75412,-12213.8348,-1462.566461
447.763721,-60902.11488,-12216.00119,-1464.039354
447.7971387,-60904.47523,-12218.16749,-1465.512238
447.8305564,-60906.83517,-12220.33372,-1466.985112
447.8639741,-60909.1947,-12222.49986,-1468.457976
447.8973918,-60911.55383,-12224.66592,-1469.93083
447.9308095,-60913.91255,-12226.8319,-1471.403675
447.9642272,-60916.27086,-12228.9978,-1472.876509
447.9976449,-60918.62877,-12231.16361,-1474.349333
448.0310626,-60920.98627,-12233.32934,-1475.822148
448.0644803,-60923.34336,-12235.495,-1477.294952
448.097898,-60925.70005,-12237.66056,-1478.767747
448.1313157,-60928.05633,-12239.82605,-1480.240532
448.1647334,-60930.4122,-12241.99146,-1481.713306
448.1981511,-60932.76767,-12244.15678,-1483.186071
448.2315688,-60935.12273,-12246.32202,-1484.658826
448.2649865,-60937.47738,-12248.48718,-1486.13157
448.2984042,-60939.83163,-12250.65226,-1487.604305
448.3318219,-60942.18547,-12252.81726,-1489.07703
448.3652396,-60944.5389,-12254.98217,-1490.549744
448.3986573,-60946.89193,-12257.147,-1492.022449
448.432075,-60949.24455,-12259.31175,-1493.495144
448.4654927,-60951.59677,-12261.47642,-1494.967828
448.4989104,-60953.94857,-12263.64101,-1496.440503
448.5323281,-60956.29998,-12265.80551,-1497.913167
448.5657458,-60958.65097,-12267.96994,-1499.385821
448.5991635,-60961.00156,-12270.13428,-1500.858465
448.6325812,-60963.35175,-12272.29853,-1502.3311
448.6659989,-60965.70152,-12274.46271,-1503.803723
448.6994166,-60968.0509,-12276.62681,-1505.276337
448.7328343,-60970.39986,-12278.79082,-1506.748941
448.766252,-60972.74842,-12280.95475,-1508.221535
448.7996696,-60975.09658,-12283.1186,-1509.694118
448.8330873,-60977.44432,-12285.28236,-1511.166691
448.866505,-60979.79167,-12287.44605,-1512.639254
448.8999227,-60982.1386,-12289.60965,-1514.111807
448.9333404,-60984.48513,-12291.77317,-1515.58435
448.9667581,-60986.83126,-12293.93661,-1517.056883
449.0001758,-60989.17697,-12296.09997,-1518.529405
449.0335935,-60991.52229,-12298.26324,-1520.001917
449.0670112,-60993.8672,-12300.42644,-1521.474419
449.1004289,-60996.2117,-12302.58955,-1522.946911
449.1338466,-60998.55579,-12304.75257,-1524.419392
449.1672643,-61000.89948,-12306.91552,-1525.891863
449.200682,-61003.24277,-12309.07839,-1527.364324
449.2340997,-61005.58565,-12311.24117,-1528.836775
449.2675174,-61007.92812,-12313.40387,-1530.309215
449.3009351,-61010.27019,-12315.56649,-1531.781646
449.3343528,-61012.61186,-12317.72902,-1533.254065
449.3677705,-61014.95311,-12319.89148,-1534.726475
449.4011882,-61017.29397,-12322.05385,-1536.198874
449.4346059,-61019.63441,-12324.21614,-1537.671263
449.4680236,-61021.97446,-12326.37835,-1539.143642
449.5014413,-61024.31409,-12328.54047,-1540.61601
449.534859,-61026.65333,-12330.70252,-1542.088368
449.5682767,-61028.99215,-12332.86448,-1543.560715
449.6016944,-61031.33057,-12335.02636,-1545.033053
449.6351121,-61033.66859,-12337.18816,-1546.505379
449.6685298,-61036.0062,-12339.34987,-1547.977696
449.7019475,-61038.34341,-12341.5115,-1549.450002
449.7353652,-61040.68021,-12343.67306,-1550.922297
449.7687829,-61043.01661,-12345.83452,-1552.394583
449.8022006,-61045.3526,-12347.99591,-1553.866857
449.8356183,-61047.68819,-12350.15722,-1555.339122
449.869036,-61050.02337,-12352.31844,-1556.811376
449.9024536,-61052.35815,-12354.47958,-1558.283619
449.9358713,-61054.69252,-12356.64064,-1559.755852
449.969289,-61057.02649,-12358.80161,-1561.228075
450.0027067,-61059.36006,-12360.96251,-1562.700287
450.0361244,-61061.69321,-12363.12332,-1564.172489
450.0695421,-61064.02597,-12365.28405,-1565.64468
450.1029598,-61066.35832,-12367.4447,-1567.116861
450.1363775,-61068.69027,-12369.60526,-1568.589031
450.1697952,-61071.02181,-12371.76575,-1570.061191
450.2032129,-61073.35294,-12373.92615,-1571.53334
450.2366306,-61075.68368,-12376.08647,-1573.005478
450.2700483,-61078.01401,-12378.2467,-1574.477606
450.303466,-61080.34393,-12380.40686,-1575.949724
450.3368837,-61082.67345,-12382.56693,-1577.421831
450.3703014,-61085.00256,-12384.72692,-1578.893927
450.4037191,-61087.33128,-12386.88683,-1580.366013
450.4371368,-61089.65958,-12389.04666,-1581.838089
450.4705545,-61091.98749,-12391.2064,-1583.310153
450.5039722,-61094.31499,-12393.36606,-1584.782207
450.5373899,-61096.64208,-12395.52564,-1586.254251
450.5708076,-61098.96877,-12397.68514,-1587.726284
450.6042253,-61101.29506,-12399.84455,-1589.198306
450.637643,-61103.62094,-12402.00389,-1590.670318
450.6710607,-61105.94642,-12404.16314,-1592.142319
450.7044784,-61108.2715,-12406.3223,-1593.614309
450.7378961,-61110.59617,-12408.48139,-1595.086289
450.7713138,-61112.92044,-12410.64039,-1596.558258
450.8047315,-61115.2443,-12412.79932,-1598.030216
450.8381492,-61117.56776,-12414.95816,-1599.502164
450.8715669,-61119.89082,-12417.11691,-1600.974101
450.9049846,-61122.21347,-12419.27559,-1602.446028
450.9384023,-61124.53572,-12421.43418,-1603.917943
450.9718199,-61126.85757,-12423.59269,-1605.389848
451.0052376,-61129.17901,-12425.75112,-1606.861742
451.0386553,-61131.50005,-12427.90947,-1608.333626
451.072073,-61133.82068,-12430.06773,-1609.805499
451.1054907,-61136.14092,-12432.22591,-1611.277361
451.1389084,-61138.46074,-12434.38401,-1612.749212
451.1723261,-61140.78017,-12436.54203,-1614.221052
451.2057438,-61143.09919,-12438.69996,-1615.692882
451.2391615,-61145.41781,-12440.85781,-1617.164701
451.2725792,-61147.73603,-12443.01558,-1618.636509
451.3059969,-61150.05384,-12445.17327,-1620.108307
451.3394146,-61152.37125,-12447.33088,-1621.580093
451.3728323,-61154.68826,-12449.4884,-1623.051869
451.40625,-61157.00486,-12451.64584,-1624.523634
451.4396677,-61159.32106,-12453.8032,-1625.995388
451.4730854,-61161.63686,-12455.96048,-1627.467131
451.5065031,-61163.95225,-12458.11767,-1628.938864
451.5399208,-61166.26725,-12460.27478,-1630.410586
451.5733385,-61168.58183,-12462.43181,-1631.882296
451.6067562,-61170.89602,-12464.58876,-1633.353996
451.6401739,-61173.2098,-12466.74563,-1634.825685
451.6735916,-61175.52319,-12468.90241,-1636.297364
451.7070093,-61177.83616,-12471.05911,-1637.769031
451.740427,-61180.14874,-12473.21573,-1639.240687
451.7738447,-61182.46091,-12475.37227,-1640.712333
451.8072624,-61184.77268,-12477.52872,-1642.183967
451.8406801,-61187.08405,-12479.68509,-1643.655591
451.8740978,-61189.39501,-12481.84138,-1645.127204
451.9075155,-61191.70558,-12483.99759,-1646.598806
451.9409332,-61194.01574,-12486.15371,-1648.070396
451.9743509,-61196.32549,-12488.30975,-1649.541976
452.0077686,-61198.63485,-12490.46571,-1651.013545
452.0411863,-61200.9438,-12492.62159,-1652.485103
452.0746039,-61203.25235,-12494.77739,-1653.95665
452.1080216,-61205.5605,-12496.9331,-1655.428186
452.1414393,-61207.86825,-12499.08873,-1656.899711
452.174857,-61210.17559,-12501.24428,-1658.371226
452.2082747,-61212.48253,-12503.39974,-1659.842729
452.2416924,-61214.78907,-12505.55513,-1661.314221
452.2751101,-61217.09521,-12507.71043,-1662.785702
452.3085278,-61219.40095,-12509.86565,-1664.257172
452.3419455,-61221.70628,-12512.02078,-1665.728631
452.3753632,-61224.01121,-12514.17584,-1667.200079
452.4087809,-61226.31575,-12516.33081,-1668.671516
452.4421986,-61228.61987,-12518.4857,-1670.142941
452.4756163,-61230.9236,-12520.64051,-1671.614356
452.509034,-61233.22692,-12522.79523,-1673.08576
452.5424517,-61235.52985,-12524.94987,-1674.557153
452.5758694,-61237.83237,-12527.10443,-1676.028534
452.6092871,-61240.13449,-12529.25891,-1677.499905
452.6427048,-61242.43621,-12531.41331,-1678.971264
452.6761225,-61244.73752,-12533.56762,-1680.442612
452.7095402,-61247.03844,-12535.72185,-1681.913949
452.7429579,-61249.33895,-12537.876,-1683.385275
452.7763756,-61251.63906,-12540.03007,-1684.85659
452.8097933,-61253.93877,-12542.18405,-1686.327894
452.843211,-61256.23808,-12544.33795,-1687.799187
452.8766287,-61258.53699,-12546.49177,-1689.270468
452.9100464,-61260.8355,-12548.64551,-1690.741738
452.9434641,-61263.1336,-12550.79916,-1692.212997
452.9768818,-61265.43131,-12552.95273,-1693.684245
453.0102995,-61267.72861,-12555.10622,-1695.155482
453.0437172,-61270.02551,-12557.25963,-1696.626708
453.0771349,-61272.32201,-12559.41296,-1698.097922
453.1105526,-61274.61811,-12561.5662,-1699.569125
453.1439702,-61276.91381,-12563.71936,-1701.040317
453.1773879,-61279.20911,-12565.87244,-1702.511498
453.2108056,-61281.504,-12568.02543,-1703.982668
453.2442233,-61283.7985,-12570.17835,-1705.453826
453.277641,-61286.0926,-12572.33118,-1706.924973
453.3110587,-61288.38629,-12574.48392,-1708.396109
453.3444764,-61290.67958,-12576.63659,-1709.867233
453.3778941,-61292.97247,-12578.78917,-1711.338347
453.4113118,-61295.26497,-12580.94167,-1712.809449
453.4447295,-61297.55706,-12583.09409,-1714.280539
453.4781472,-61299.84875,-12585.24643,-1715.751619
453.5115649,-61302.14004,-12587.39868,-1717.222687
453.5449826,-61304.43093,-12589.55086,-1718.693744
453.5784003,-61306.72142,-12591.70294,-1720.164789
453.611818,-61309.0115,-12593.85495,-1721.635824
453.6452357,-61311.30119,-12596.00688,-1723.106846
453.6786534,-61313.59048,-12598.15872,-1724.577858
453.7120711,-61315.87937,-12600.31048,-1726.048858
453.7454888,-61318.16785,-12602.46216,-1727.519847
453.7789065,-61320.45594,-12604.61375,-1728.990825
453.8123242,-61322.74362,-12606.76526,-1730.461791
453.8457419,-61325.03091,-12608.91669,-1731.932746
453.8791596,-61327.3178,-12611.06804,-1733.403689
453.9125773,-61329.60428,-12613.21931,-1734.874621
453.945995,-61331.89037,-12615.37049,-1736.345542
453.9794127,-61334.17605,-12617.52159,-1737.816451
454.0128304,-61336.46134,-12619.67261,-1739.287349
454.0462481,-61338.74622,-12621.82354,-1740.758236
454.0796658,-61341.03071,-12623.9744,-1742.229111
454.1130835,-61343.3148,-12626.12517,-1743.699975
454.1465012,-61345.59848,-12628.27586,-1745.170827
454.1799189,-61347.88177,-12630.42646,-1746.641668
454.2133366,-61350.16465,-12632.57699,-1748.112497
454.2467542,-61352.44714,-12634.72743,-1749.583315
454.2801719,-61354.72923,-12636.87779,-1751.054121
454.3135896,-61357.01091,-12639.02806,-1752.524916
454.3470073,-61359.2922,-12641.17826,-1753.9957
454.380425,-61361.57309,-12643.32837,-1755.466472
454.4138427,-61363.85358,-12645.4784,-1756.937233
454.4472604,-61366.13367,-12647.62834,-1758.407982
454.4806781,-61368.41336,-12649.77821,-1759.878719
454.5140958,-61370.69265,-12651.92799,-1761.349445
454.5475135,-61372.97154,-12654.07769,-1762.82016
454.5809312,-61375.25003,-12656.22731,-1764.290863
454.6143489,-61377.52812,-12658.37684,-1765.761555
454.6477666,-61379.80581,-12660.5263,-1767.232234
454.6811843,-61382.08311,-12662.67567,-1768.702903
454.714602,-61384.36,-12664.82495,-1770.17356
454.7480197,-61386.63649,-12666.97416,-1771.644205
454.7814374,-61388.91259,-12669.12328,-1773.114839
454.8148551,-61391.18829,-12671.27232,-1774.585461
454.8482728,-61393.46359,-12673.42128,-1776.056072
454.8816905,-61395.73848,-12675.57015,-1777.526671
454.9151082,-61398.01298,-12677.71895,-1778.997258
454.9485259,-61400.28709,-12679.86766,-1780.467834
454.9819436,-61402.56079,-12682.01629,-1781.938398
455.0153613,-61404.83409,-12684.16483,-1783.408951
455.048779,-61407.107,-12686.3133,-1784.879492
455.0821967,-61409.3795,-12688.46168,-1786.350022
455.1156144,-61411.65161,-12690.60997,-1787.820539
455.1490321,-61413.92332,-12692.75819,-1789.291045
455.1824498,-61416.19463,-12694.90632,-1790.76154
455.2158675,-61418.46554,-12697.05438,-1792.232023
455.2492852,-61420.73605,-12699.20234,-1793.702494
455.2827029,-61423.00617,-12701.35023,-1795.172953
455.3161205,-61425.27588,-12703.49803,-1796.643401
455.3495382,-61427.5452,-12705.64576,-1798.113837
455.3829559,-61429.81412,-12707.7934,-1799.584262
455.4163736,-61432.08264,-12709.94095,-1801.054675
455.4497913,-61434.35076,-12712.08843,-1802.525076
455.483209,-61436.61848,-12714.23582,-1803.995465
455.5166267,-61438.88581,-12716.38313,-1805.465843
455.5500444,-61441.15274,-12718.53035,-1806.936209
455.5834621,-61443.41927,-12720.6775,-1808.406563
455.6168798,-61445.6854,-12722.82456,-1809.876905
455.6502975,-61447.95113,-12724.97154,-1811.347236
455.6837152,-61450.21646,-12727.11844,-1812.817555
455.7171329,-61452.4814,-12729.26525,-1814.287862
455.7505506,-61454.74594,-12731.41198,-1815.758158
455.7839683,-61457.01008,-12733.55863,-1817.228441
455.817386,-61459.27382,-12735.7052,-1818.698713
455.8508037,-61461.53717,-12737.85169,-1820.168973
455.8842214,-61463.80012,-12739.99809,-1821.639222
455.9176391,-61466.06267,-12742.14441,-1823.109458
455.9510568,-61468.32482,-12744.29065,-1824.579683
455.9844745,-61470.58657,-12746.4368,-1826.049896
456.0178922,-61472.84793,-12748.58287,-1827.520097
456.0513099,-61475.10889,-12750.72886,-1828.990286
456.0847276,-61477.36945,-12752.87477,-1830.460464
456.1181453,-61479.62961,-12755.0206,-1831.930629
456.151563,-61481.88938,-12757.16634,-1833.400783
456.1849807,-61484.14875,-12759.312,-1834.870925
456.2183984,-61486.40772,-12761.45758,-1836.341055
456.2518161,-61488.6663,-12763.60307,-1837.811173
456.2852338,-61490.92447,-12765.74849,-1839.281279
456.3186515,-61493.18225,-12767.89382,-1840.751374
456.3520692,-61495.43963,-12770.03906,-1842.221456
456.3854869,-61497.69662,-12772.18423,-1843.691527
456.4189045,-61499.95321,-12774.32931,-1845.161585
456.4523222,-61502.2094,-12776.47431,-1846.631632
456.4857399,-61504.46519,-12778.61923,-1848.101667
456.5191576,-61506.72059,-12780.76407,-1849.57169
456.5525753,-61508.97559,-12782.90882,-1851.041701
456.585993,-61511.23019,-12785.05349,-1852.5117
456.6194107,-61513.4844,-12787.19808,-1853.981687
456.6528284,-61515.7382,-12789.34259,-1855.451663
456.6862461,-61517.99162,-12791.48701,-1856.921626
456.7196638,-61520.24463,-12793.63135,-1858.391577
